location,ACCIDENT,COLLAPSE,DROWN,EPIDEMIC,FLOOD,INDUSTRIAL FIRE,MAN MADE(BUILDING COLLAPSE),MAN_MADE,PEST_INFESTATION,RAIN_STORM,TIDAL_WAVE,WIND_STORM
NEW BAKANTA,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,53.333333333333336,0.0,1.6666666666666667,11.666666666666666,18.333333333333332
NEW BANKATA,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,11.666666666666666,16.666666666666664
NEW BENSO,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,11.666666666666666,16.666666666666664
NEW DABOASE JUNCTION,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,11.666666666666666,16.666666666666664
NEW EDOBO,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,11.666666666666666,16.666666666666664
"NEW EDOBO,OLD EDOBO,HALF ASSINI,BENYIN",11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,11.666666666666666,16.666666666666664
NEW GYASIKROM,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,11.666666666666666,16.666666666666664
NEW JERUSALEM,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,11.666666666666666,16.666666666666664
NEW MANKESSIM,13.333333333333334,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,56.666666666666664,0.0,1.6666666666666667,6.666666666666667,16.666666666666664
"NEW NZULEZO,MPATADO",15.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,51.66666666666667,0.0,1.6666666666666667,6.666666666666667,20.0
NEW TAKORADI,15.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,51.66666666666667,0.0,1.6666666666666667,6.666666666666667,20.0
NEW TOWN,10.0,0.0,0.0,5.0,0.0,0.0,0.0,61.66666666666667,0.0,0.0,13.333333333333334,10.0
NEW YAKASI,15.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,51.66666666666667,0.0,1.6666666666666667,6.666666666666667,20.0
NEWSITE,10.0,0.0,0.0,5.0,0.0,0.0,0.0,61.66666666666667,0.0,0.0,13.333333333333334,10.0
NEWSITE F-COMPOUND,15.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,51.66666666666667,0.0,1.6666666666666667,6.666666666666667,20.0
NEWTOWN,13.333333333333334,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,55.00000000000001,0.0,3.3333333333333335,6.666666666666667,16.666666666666664
NFANTE LANE,13.333333333333334,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,55.00000000000001,0.0,3.3333333333333335,6.666666666666667,16.666666666666664
NGIRESIA,13.333333333333334,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,3.3333333333333335,6.666666666666667,16.666666666666664
NKAKAA,11.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,60.0,0.0,3.3333333333333335,6.666666666666667,15.0
NKAKEM,10.0,0.0,0.0,5.0,0.0,0.0,0.0,63.33333333333333,0.0,0.0,13.333333333333334,8.333333333333332
"NKAMPONASE,DOMPIM",10.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,60.0,0.0,3.3333333333333335,6.666666666666667,16.666666666666664
NKETIESO,10.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,60.0,0.0,3.3333333333333335,6.666666666666667,16.666666666666664
NKETSIAKROM,10.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,60.0,0.0,3.3333333333333335,6.666666666666667,16.666666666666664
NKROFUL,6.666666666666667,0.0,0.0,5.0,0.0,0.0,0.0,56.666666666666664,0.0,0.0,15.0,16.666666666666664
NKROFUL NKWANTA,10.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,60.0,0.0,3.3333333333333335,6.666666666666667,16.666666666666664
"NKROFUL,DIABENE,KANSAWORODO",8.333333333333332,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,60.0,0.0,1.6666666666666667,6.666666666666667,18.333333333333332
NO.2 J2 COMPOUND,8.333333333333332,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,60.0,0.0,1.6666666666666667,6.666666666666667,18.333333333333332
NSEIN,10.0,0.0,0.0,5.0,0.0,0.0,0.0,61.66666666666667,0.0,0.0,13.333333333333334,10.0
NSUAEM,8.333333333333332,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,6.666666666666667,23.333333333333332
NSUAEM . DOMPIM,8.333333333333332,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,1.6666666666666667,6.666666666666667,23.333333333333332
NSUANO,8.333333333333332,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,1.6666666666666667,6.666666666666667,21.666666666666668
NSUOPUN,8.333333333333332,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,1.6666666666666667,6.666666666666667,21.666666666666668
"NTAKOFUL,KANSAWORDO,DIBENE",10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,8.333333333333332,20.0
NTAMAKROM,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,0.0,8.333333333333332,21.666666666666668
NVELLENU,10.0,0.0,0.0,5.0,0.0,0.0,0.0,61.66666666666667,0.0,0.0,13.333333333333334,10.0
NYAKAMAM,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,0.0,8.333333333333332,21.666666666666668
NYAME NNAE,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,0.0,8.333333333333332,21.666666666666668
NYANSO,8.333333333333332,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,55.00000000000001,0.0,0.0,8.333333333333332,23.333333333333332
NZEMALINE,8.333333333333332,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,66.66666666666666,0.0,0.0,13.333333333333334,8.333333333333332
OBENKROM,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,15.0
OBOKROM,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,18.333333333333332
OBRAYEBONA,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,18.333333333333332
ODAA AHENKRO,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,18.333333333333332
OHIAMAWEN,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
OLD EDOBO,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
"OLD EDOBO,NEWEDOBO,ATWEBANSO",10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
"OLD SUBRI,BAASE",10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
OLD TOWN,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
"OLD TOWN,KWAMNAEKROM,ROMAN CATHOLIC SCHOOL",10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
OLD YAKASI,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
OMANYEPE,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
OMAPE,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
OPPONG VALLEY,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
PABOASE,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
PATAKORO,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
PEAWUDIE,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
PENSAN,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
PONTOSO,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
POST OFFICE,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,56.666666666666664,0.0,0.0,11.666666666666666,16.666666666666664
PRESTEA,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,58.333333333333336,0.0,0.0,18.333333333333332,10.0
PRESTEA NKWANTA,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,58.333333333333336,0.0,0.0,11.666666666666666,15.0
PRINCESS AKATAKYI,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,58.333333333333336,0.0,0.0,11.666666666666666,15.0
PROSO,11.666666666666666,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,15.0
QUEEN OF PEACE,11.666666666666666,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,15.0
RACE COURSE,11.666666666666666,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,15.0
RAILWAY BANGALOW,11.666666666666666,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,15.0
RAILWAY QTR,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,16.666666666666664,5.0
RAINSTORM,10.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,56.666666666666664,0.0,0.0,8.333333333333332,18.333333333333332
REGIMANUEL ESTATE,10.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,16.666666666666664
"SALAMI,EDUCATION,HOSPITAL RIDGE,DWENASE",10.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,16.666666666666664
SALMA,8.333333333333332,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,66.66666666666666,0.0,0.0,16.666666666666664,5.0
SAMREBOI,10.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,60.0,0.0,0.0,8.333333333333332,16.666666666666664
SANKOFA,10.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SANKOR,10.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SANZULE EWE COMM.,6.666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,73.33333333333333,0.0,0.0,16.666666666666664,1.6666666666666667
SANZULE EWE COMMUNITY,10.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,66.66666666666666,0.0,0.0,8.333333333333332,13.333333333333334
"SANZULE,ANNORKYI,BASAKE,KAMBULI",10.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,66.66666666666666,0.0,0.0,8.333333333333332,13.333333333333334
SARBON ZONGO,10.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,66.66666666666666,0.0,0.0,8.333333333333332,13.333333333333334
SEK. RAILWAYS SLUMS,6.666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,73.33333333333333,0.0,0.0,16.666666666666664,1.6666666666666667
SEKONDI,6.666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,70.0,0.0,0.0,16.666666666666664,5.0
SEKYERE ABOROADZEMU,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SEKYERE ABRODZERUM,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SEKYEREKROBO,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SEKYREADIEMBRA,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SENTE,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
"SENTUM,GWIRA ESIAM,",10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SHAMA,1.6666666666666667,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,75.0,0.0,0.0,8.333333333333332,11.666666666666666
SHAMA JUNCTION,6.666666666666667,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,66.66666666666666,0.0,0.0,16.666666666666664,6.666666666666667
SHAMA KUMASI,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SIKA NTI,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SIKANEASEM,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SIMPA,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SKYEREHIMAN,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SOFO ZONGO,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SOMPRE,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,65.0,0.0,0.0,8.333333333333332,13.333333333333334
SOUTH EFFIAKUMA ESTATE,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SOWUDADZIM,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SUBRI,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
"SUBRISO,AKOON NZEMAFOKROM,BANSO DOMEABRA",10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SUPOMU-DUNKWA,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
SUSUMENELEE,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
TAKINTA,10.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,15.0
TAKORADI,6.666666666666667,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,66.66666666666666,0.0,0.0,16.666666666666664,6.666666666666667
TAKORADI ADAKOPE,10.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,13.333333333333334
TAKORADI AMANFUL,5.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,68.33333333333333,0.0,0.0,16.666666666666664,6.666666666666667
TAKORADI MANKWADZI ROAD,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,13.333333333333334
TAKORADI MARKET,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,13.333333333333334
TAKORADI NO.1,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,13.333333333333334
TAKORADI ZENITH AREA,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,13.333333333333334
TANDAN,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,13.333333333333334
TANOKROM,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,13.333333333333334
TARKWA,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,61.66666666666667,0.0,0.0,8.333333333333332,13.333333333333334
TARKWA BANSO,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,11.666666666666666
TARKWA NA ABOSO,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,63.33333333333333,0.0,0.0,8.333333333333332,11.666666666666666
TEBAKROM,10.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,60.0,0.0,0.0,8.333333333333332,15.0
TEBEREBE JUNCTION,8.333333333333332,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,0.0,58.333333333333336,0.0,0.0,8.333333333333332,20.0
TEBEREBIE,8.333333333333332,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,56.666666666666664,0.0,0.0,8.333333333333332,20.0
TEBREBE,10.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,6.666666666666667,25.0
TORSEN,10.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,6.666666666666667,25.0
TTI,10.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,6.666666666666667,25.0
UPPER INCHABAN,10.0,0.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,6.666666666666667,23.333333333333332
WASSA AFRANSIE,11.666666666666666,0.0,1.6666666666666667,5.0,0.0,0.0,0.0,58.333333333333336,0.0,0.0,16.666666666666664,6.666666666666667
WASSA AGONA,10.0,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,1.6666666666666667,55.00000000000001,0.0,0.0,1.6666666666666667,21.666666666666668
"WASSA AKODAAKROM,AKROPONG, DAWURAMPONG,ADONNOE",10.0,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,1.6666666666666667,25.0
WASSA AKROPONG,5.0,0.0,0.0,5.0,0.0,0.0,0.0,51.66666666666667,0.0,0.0,10.0,28.333333333333332
"WASSA AKROPONG,ABROKYIRE KROBO,AFRANSIE",10.0,0.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,1.6666666666666667,26.666666666666668
WASSA ANKYIASE,10.0,0.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,1.6666666666666667,26.666666666666668
"WASSA ASIKUMA,WASSA ADANSE,GYEDUA,BAWDIE",10.0,0.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,51.66666666666667,0.0,0.0,1.6666666666666667,26.666666666666668
WASSA ASUNDUA,10.0,0.0,3.3333333333333335,0.0,6.666666666666667,0.0,1.6666666666666667,40.0,0.0,0.0,6.666666666666667,31.666666666666664
WASSA BAWDIE,10.0,0.0,3.3333333333333335,0.0,6.666666666666667,0.0,1.6666666666666667,40.0,0.0,0.0,6.666666666666667,31.666666666666664
WASSA DAMAN,10.0,0.0,1.6666666666666667,0.0,6.666666666666667,0.0,1.6666666666666667,40.0,0.0,0.0,6.666666666666667,33.33333333333333
WASSA DUNKWA,8.333333333333332,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,18.333333333333332,0.0,1.6666666666666667,6.666666666666667,63.33333333333333
WASSA MAMEISO,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
WASSA MOSEASO,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
WASSA SAA,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
WASSA SUHYENSU,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
"WEST FIJAI,KOJOKROM,ENOE",6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
WHINDO,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
WHINDO NEWSITE,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
YAKASI,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
YEDIYESELE,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
YENSUADO,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
YENSUADO(NAVAL QTRS),6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,1.6666666666666667,5.0,75.0
ZONGO,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.333333333333332,75.0
